"Timestamp","Datetime","Date","Time","Location"
"2016-05-19 10:31:28",2016-05-19 10:31:28,2016-05-19,10:31:28,"East Pond"
"2016-05-19 10:31:38",2016-05-19 10:31:38,2016-05-19,10:31:38,"East Pond"
"2016-05-19 10:31:48",2016-05-19 10:31:48,2016-05-19,10:31:48,"East Pond"
"2016-05-19 10:31:58",2016-05-19 10:31:58,2016-05-19,10:31:58,"East Pond"
"2016-05-19 10:32:08",2016-05-19 10:32:08,2016-05-19,10:32:08,"East Pond"
"2016-05-19 10:32:18",2016-05-19 10:32:18,2016-05-19,10:32:18,"East Pond"
"2016-05-19 10:32:28",2016-05-19 10:32:28,2016-05-19,10:32:28,"East Pond"
"2016-05-19 10:32:38",2016-05-19 10:32:38,2016-05-19,10:32:38,"East Pond"
"2016-05-19 10:32:48",2016-05-19 10:32:48,2016-05-19,10:32:48,"East Pond"
"2016-05-19 10:32:58",2016-05-19 10:32:58,2016-05-19,10:32:58,"East Pond"
"2016-05-19 10:33:08",2016-05-19 10:33:08,2016-05-19,10:33:08,"East Pond"
"2016-05-19 10:33:18",2016-05-19 10:33:18,2016-05-19,10:33:18,"East Pond"
"2016-05-19 10:33:28",2016-05-19 10:33:28,2016-05-19,10:33:28,"East Pond"
"2016-05-19 10:33:38",2016-05-19 10:33:38,2016-05-19,10:33:38,"East Pond"
"2016-05-19 10:33:48",2016-05-19 10:33:48,2016-05-19,10:33:48,"East Pond"
"2016-05-19 10:33:58",2016-05-19 10:33:58,2016-05-19,10:33:58,"East Pond"
"2016-05-19 10:34:08",2016-05-19 10:34:08,2016-05-19,10:34:08,"East Pond"
"2016-05-19 10:34:18",2016-05-19 10:34:18,2016-05-19,10:34:18,"East Pond"
"2016-05-19 10:34:28",2016-05-19 10:34:28,2016-05-19,10:34:28,"East Pond"
"2016-05-19 10:34:38",2016-05-19 10:34:38,2016-05-19,10:34:38,"East Pond"
"2016-05-19 10:34:48",2016-05-19 10:34:48,2016-05-19,10:34:48,"East Pond"
