"Timestamp","Datetime","Date","Time","Location"
"04/27/2016 09:04",2016-04-27 09:04:00,2016-04-27,09:04:00,"Great Pond"
"04/27/2016 09:04",2016-04-27 09:04:00,2016-04-27,09:04:00,"Great Pond"
"04/27/2016 09:04",2016-04-27 09:04:00,2016-04-27,09:04:00,"Great Pond"
"04/27/2016 09:04",2016-04-27 09:04:00,2016-04-27,09:04:00,"Great Pond"
"04/27/2016 09:05",2016-04-27 09:05:00,2016-04-27,09:05:00,"Great Pond"
"04/27/2016 09:05",2016-04-27 09:05:00,2016-04-27,09:05:00,"Great Pond"
"04/27/2016 09:05",2016-04-27 09:05:00,2016-04-27,09:05:00,"Great Pond"
"2016-05-18 11:22:55",2016-05-18 11:22:55,2016-05-18,11:22:55,"Great Pond"
"2016-05-18 11:22:57",2016-05-18 11:22:57,2016-05-18,11:22:57,"Great Pond"
"2016-05-18 11:23:07",2016-05-18 11:23:07,2016-05-18,11:23:07,"Great Pond"
"2016-05-18 11:23:17",2016-05-18 11:23:17,2016-05-18,11:23:17,"Great Pond"
"2016-05-18 11:23:27",2016-05-18 11:23:27,2016-05-18,11:23:27,"Great Pond"
"2016-05-18 11:23:37",2016-05-18 11:23:37,2016-05-18,11:23:37,"Great Pond"
"2016-05-18 11:23:47",2016-05-18 11:23:47,2016-05-18,11:23:47,"Great Pond"
"2016-05-18 11:23:57",2016-05-18 11:23:57,2016-05-18,11:23:57,"Great Pond"
"2016-05-18 11:24:07",2016-05-18 11:24:07,2016-05-18,11:24:07,"Great Pond"
"2016-05-18 11:24:17",2016-05-18 11:24:17,2016-05-18,11:24:17,"Great Pond"
"2016-05-18 11:24:27",2016-05-18 11:24:27,2016-05-18,11:24:27,"Great Pond"
"2016-05-18 11:24:37",2016-05-18 11:24:37,2016-05-18,11:24:37,"Great Pond"
"2016-05-18 11:24:47",2016-05-18 11:24:47,2016-05-18,11:24:47,"Great Pond"
"2016-05-18 11:24:57",2016-05-18 11:24:57,2016-05-18,11:24:57,"Great Pond"
"2016-05-18 11:25:07",2016-05-18 11:25:07,2016-05-18,11:25:07,"Great Pond"
"2016-05-18 11:25:17",2016-05-18 11:25:17,2016-05-18,11:25:17,"Great Pond"
"2016-05-18 11:25:27",2016-05-18 11:25:27,2016-05-18,11:25:27,"Great Pond"
"2016-05-18 11:25:37",2016-05-18 11:25:37,2016-05-18,11:25:37,"Great Pond"
"2016-05-18 11:25:47",2016-05-18 11:25:47,2016-05-18,11:25:47,"Great Pond"
"2016-05-18 11:25:57",2016-05-18 11:25:57,2016-05-18,11:25:57,"Great Pond"
"2016-05-18 11:26:07",2016-05-18 11:26:07,2016-05-18,11:26:07,"Great Pond"
"2016-05-18 11:26:17",2016-05-18 11:26:17,2016-05-18,11:26:17,"Great Pond"
"2016-05-18 11:26:27",2016-05-18 11:26:27,2016-05-18,11:26:27,"Great Pond"
"2016-05-18 11:26:37",2016-05-18 11:26:37,2016-05-18,11:26:37,"Great Pond"
"2016-05-18 11:26:47",2016-05-18 11:26:47,2016-05-18,11:26:47,"Great Pond"
"2016-05-18 11:26:57",2016-05-18 11:26:57,2016-05-18,11:26:57,"Great Pond"
"2016-05-18 11:27:07",2016-05-18 11:27:07,2016-05-18,11:27:07,"Great Pond"
"2016-05-18 11:27:17",2016-05-18 11:27:17,2016-05-18,11:27:17,"Great Pond"
"2016-05-18 11:27:27",2016-05-18 11:27:27,2016-05-18,11:27:27,"Great Pond"
"2016-05-18 11:27:37",2016-05-18 11:27:37,2016-05-18,11:27:37,"Great Pond"
"2016-05-18 11:27:47",2016-05-18 11:27:47,2016-05-18,11:27:47,"Great Pond"
"2016-05-18 11:27:57",2016-05-18 11:27:57,2016-05-18,11:27:57,"Great Pond"
"2016-05-18 11:28:07",2016-05-18 11:28:07,2016-05-18,11:28:07,"Great Pond"
"2016-05-18 11:28:17",2016-05-18 11:28:17,2016-05-18,11:28:17,"Great Pond"
"2016-05-18 11:28:27",2016-05-18 11:28:27,2016-05-18,11:28:27,"Great Pond"
"2016-05-18 11:28:37",2016-05-18 11:28:37,2016-05-18,11:28:37,"Great Pond"
"2016-05-18 11:28:47",2016-05-18 11:28:47,2016-05-18,11:28:47,"Great Pond"
"2016-05-18 11:28:57",2016-05-18 11:28:57,2016-05-18,11:28:57,"Great Pond"
"2016-05-18 11:29:07",2016-05-18 11:29:07,2016-05-18,11:29:07,"Great Pond"
"2016-05-18 11:29:17",2016-05-18 11:29:17,2016-05-18,11:29:17,"Great Pond"
"2016-05-18 11:29:27",2016-05-18 11:29:27,2016-05-18,11:29:27,"Great Pond"
"2016-05-18 11:29:37",2016-05-18 11:29:37,2016-05-18,11:29:37,"Great Pond"
"2016-05-18 11:29:47",2016-05-18 11:29:47,2016-05-18,11:29:47,"Great Pond"
"2016-05-18 11:29:57",2016-05-18 11:29:57,2016-05-18,11:29:57,"Great Pond"
"2016-05-18 11:30:07",2016-05-18 11:30:07,2016-05-18,11:30:07,"Great Pond"
"2016-05-18 11:30:17",2016-05-18 11:30:17,2016-05-18,11:30:17,"Great Pond"
"2016-05-18 11:30:27",2016-05-18 11:30:27,2016-05-18,11:30:27,"Great Pond"
"2016-05-18 11:30:37",2016-05-18 11:30:37,2016-05-18,11:30:37,"Great Pond"
"2016-05-18 11:30:47",2016-05-18 11:30:47,2016-05-18,11:30:47,"Great Pond"
"2016-05-18 11:30:57",2016-05-18 11:30:57,2016-05-18,11:30:57,"Great Pond"
"2016-05-18 11:31:07",2016-05-18 11:31:07,2016-05-18,11:31:07,"Great Pond"
"2016-05-18 11:31:17",2016-05-18 11:31:17,2016-05-18,11:31:17,"Great Pond"
"2016-05-18 11:31:27",2016-05-18 11:31:27,2016-05-18,11:31:27,"Great Pond"
"2016-05-18 11:31:37",2016-05-18 11:31:37,2016-05-18,11:31:37,"Great Pond"
"2016-05-18 11:31:47",2016-05-18 11:31:47,2016-05-18,11:31:47,"Great Pond"
"2016-05-18 11:31:57",2016-05-18 11:31:57,2016-05-18,11:31:57,"Great Pond"
"2016-05-18 11:32:07",2016-05-18 11:32:07,2016-05-18,11:32:07,"Great Pond"
"2016-05-18 11:32:17",2016-05-18 11:32:17,2016-05-18,11:32:17,"Great Pond"
"2016-05-18 11:32:27",2016-05-18 11:32:27,2016-05-18,11:32:27,"Great Pond"
"2016-05-18 11:32:37",2016-05-18 11:32:37,2016-05-18,11:32:37,"Great Pond"
"2016-05-18 11:32:47",2016-05-18 11:32:47,2016-05-18,11:32:47,"Great Pond"
"2016-05-18 11:32:57",2016-05-18 11:32:57,2016-05-18,11:32:57,"Great Pond"
"2016-05-18 11:33:07",2016-05-18 11:33:07,2016-05-18,11:33:07,"Great Pond"
"2016-05-18 11:33:17",2016-05-18 11:33:17,2016-05-18,11:33:17,"Great Pond"
"2016-05-18 11:33:27",2016-05-18 11:33:27,2016-05-18,11:33:27,"Great Pond"
