"Timestamp","Temp","RDO","RDO.Sat","Depth","Datetime","Date","Time","id"
"2016-06-23 10:46:00",17.93,8.89,94.8,6.77,2016-06-23 10:46:00,2016-06-23,10:46:00,1267
"2016-06-23 10:46:10",17.92,8.87,94.6,6.78,2016-06-23 10:46:10,2016-06-23,10:46:10,1268
"2016-06-23 10:46:20",17.86,8.85,94.3,6.82,2016-06-23 10:46:20,2016-06-23,10:46:20,1269
"2016-06-23 10:46:30",17.81,8.83,94,6.83,2016-06-23 10:46:30,2016-06-23,10:46:30,1270
"2016-06-23 10:46:40",17.74,8.8,93.6,6.84,2016-06-23 10:46:40,2016-06-23,10:46:40,1271
"2016-06-23 10:46:50",17.69,8.79,93.3,6.87,2016-06-23 10:46:50,2016-06-23,10:46:50,1272
"2016-06-23 10:47:00",17.65,8.8,93.3,6.89,2016-06-23 10:47:00,2016-06-23,10:47:00,1273
"2016-06-23 10:47:10",17.63,8.79,93.2,6.94,2016-06-23 10:47:10,2016-06-23,10:47:10,1274
"2016-06-23 10:47:20",17.57,8.78,93.1,6.96,2016-06-23 10:47:20,2016-06-23,10:47:20,1275
"2016-06-23 10:47:30",17.54,8.77,92.8,7.04,2016-06-23 10:47:30,2016-06-23,10:47:30,1276
"2016-06-23 10:47:40",17.41,8.78,92.9,7.12,2016-06-23 10:47:40,2016-06-23,10:47:40,1277
"2016-06-23 10:47:50",17.27,8.79,92.7,7.25,2016-06-23 10:47:50,2016-06-23,10:47:50,1278
"2016-06-23 10:48:00",17.08,8.81,92.5,7.33,2016-06-23 10:48:00,2016-06-23,10:48:00,1279
"2016-06-23 10:48:10",16.83,8.76,91.7,7.55,2016-06-23 10:48:10,2016-06-23,10:48:10,1280
"2016-06-23 10:48:20",16.6,8.77,91.2,7.58,2016-06-23 10:48:20,2016-06-23,10:48:20,1281
"2016-06-23 10:48:30",16.47,8.69,90,7.75,2016-06-23 10:48:30,2016-06-23,10:48:30,1282
"2016-06-23 10:48:40",16.34,8.63,89.3,7.89,2016-06-23 10:48:40,2016-06-23,10:48:40,1283
"2016-06-23 10:48:50",16.16,8.58,88.4,7.96,2016-06-23 10:48:50,2016-06-23,10:48:50,1284
"2016-06-23 10:49:00",16.02,8.57,87.9,8.05,2016-06-23 10:49:00,2016-06-23,10:49:00,1285
"2016-06-23 10:49:10",15.84,8.53,87.2,8.25,2016-06-23 10:49:10,2016-06-23,10:49:10,1286
"2016-06-23 10:49:20",15.73,8.47,86.3,8.17,2016-06-23 10:49:20,2016-06-23,10:49:20,1287
"2016-06-23 10:49:30",15.62,8.46,86.1,8.23,2016-06-23 10:49:30,2016-06-23,10:49:30,1288
"2016-06-23 10:49:40",15.65,8.44,85.9,8.29,2016-06-23 10:49:40,2016-06-23,10:49:40,1289
"2016-06-23 10:49:50",15.59,8.45,85.9,8.37,2016-06-23 10:49:50,2016-06-23,10:49:50,1290
"2016-06-23 10:50:00",15.54,8.44,85.7,8.29,2016-06-23 10:50:00,2016-06-23,10:50:00,1291
"2016-06-23 10:50:10",15.52,8.44,85.7,8.34,2016-06-23 10:50:10,2016-06-23,10:50:10,1292
"2016-06-23 10:50:20",15.48,8.45,85.6,8.34,2016-06-23 10:50:20,2016-06-23,10:50:20,1293
"2016-06-23 10:50:30",15.41,8.44,85.4,8.41,2016-06-23 10:50:30,2016-06-23,10:50:30,1294
"2016-06-23 10:50:40",15.35,8.43,85.2,8.55,2016-06-23 10:50:40,2016-06-23,10:50:40,1295
"2016-06-23 10:50:50",15.21,8.39,84.7,8.76,2016-06-23 10:50:50,2016-06-23,10:50:50,1296
"2016-06-23 10:51:00",15.08,8.34,83.9,9,2016-06-23 10:51:00,2016-06-23,10:51:00,1297
"2016-06-23 10:51:10",15.03,8.3,83.3,8.97,2016-06-23 10:51:10,2016-06-23,10:51:10,1298
"2016-06-23 10:51:20",14.98,8.26,82.9,8.96,2016-06-23 10:51:20,2016-06-23,10:51:20,1299
"2016-06-23 10:51:30",14.94,8.24,82.6,8.95,2016-06-23 10:51:30,2016-06-23,10:51:30,1300
"2016-06-23 10:51:40",14.93,8.21,82.3,8.97,2016-06-23 10:51:40,2016-06-23,10:51:40,1301
"2016-06-23 10:51:50",14.85,8.2,82.1,9.16,2016-06-23 10:51:50,2016-06-23,10:51:50,1302
"2016-06-23 10:52:00",14.59,8.18,81.5,9.2,2016-06-23 10:52:00,2016-06-23,10:52:00,1303
"2016-06-23 10:52:10",14.49,8.14,80.8,9.32,2016-06-23 10:52:10,2016-06-23,10:52:10,1304
"2016-06-23 10:52:20",14.45,8.12,80.5,9.28,2016-06-23 10:52:20,2016-06-23,10:52:20,1305
"2016-06-23 10:52:30",14.37,8.1,80.3,9.36,2016-06-23 10:52:30,2016-06-23,10:52:30,1306
"2016-06-23 10:52:40",14.26,8.07,79.7,9.53,2016-06-23 10:52:40,2016-06-23,10:52:40,1307
"2016-06-23 10:52:50",14.08,8.04,79.1,9.67,2016-06-23 10:52:50,2016-06-23,10:52:50,1308
"2016-06-23 10:53:00",13.99,8.01,78.7,9.6,2016-06-23 10:53:00,2016-06-23,10:53:00,1309
"2016-06-23 10:53:10",13.93,7.98,78.2,9.74,2016-06-23 10:53:10,2016-06-23,10:53:10,1310
"2016-06-23 10:53:20",13.9,7.97,78.1,9.84,2016-06-23 10:53:20,2016-06-23,10:53:20,1311
"2016-06-23 10:53:30",13.87,7.97,78,9.75,2016-06-23 10:53:30,2016-06-23,10:53:30,1312
"2016-06-23 10:53:40",13.81,7.97,77.9,9.78,2016-06-23 10:53:40,2016-06-23,10:53:40,1313
"2016-06-23 10:53:50",13.77,7.96,77.7,9.82,2016-06-23 10:53:50,2016-06-23,10:53:50,1314
"2016-06-23 10:54:00",13.72,7.96,77.7,9.96,2016-06-23 10:54:00,2016-06-23,10:54:00,1315
"2016-06-23 10:54:10",13.63,7.96,77.6,9.97,2016-06-23 10:54:10,2016-06-23,10:54:10,1316
"2016-06-23 10:54:20",13.54,7.94,77.2,10.04,2016-06-23 10:54:20,2016-06-23,10:54:20,1317
"2016-06-23 10:54:30",13.5,7.93,77,10.02,2016-06-23 10:54:30,2016-06-23,10:54:30,1318
"2016-06-23 10:54:40",13.49,7.93,76.9,10,2016-06-23 10:54:40,2016-06-23,10:54:40,1319
"2016-06-23 10:54:50",13.45,7.93,76.9,10.05,2016-06-23 10:54:50,2016-06-23,10:54:50,1320
"2016-06-23 10:55:00",13.38,7.91,76.7,10.09,2016-06-23 10:55:00,2016-06-23,10:55:00,1321
"2016-06-23 10:55:10",13.31,7.93,76.6,10.15,2016-06-23 10:55:10,2016-06-23,10:55:10,1322
"2016-06-23 10:55:20",13.27,7.9,76.3,10.16,2016-06-23 10:55:20,2016-06-23,10:55:20,1323
"2016-06-23 10:55:30",13.22,7.9,76.3,10.15,2016-06-23 10:55:30,2016-06-23,10:55:30,1324
"2016-06-23 10:55:40",13.21,7.9,76.2,10.11,2016-06-23 10:55:40,2016-06-23,10:55:40,1325
"2016-06-23 10:55:50",13.17,7.9,76.2,10.14,2016-06-23 10:55:50,2016-06-23,10:55:50,1326
"2016-06-23 10:56:00",13.14,7.9,76,10.19,2016-06-23 10:56:00,2016-06-23,10:56:00,1327
"2016-06-23 10:56:10",13.14,7.9,76,10.18,2016-06-23 10:56:10,2016-06-23,10:56:10,1328
"2016-06-23 10:56:20",13.13,7.89,75.9,10.2,2016-06-23 10:56:20,2016-06-23,10:56:20,1329
"2016-06-23 10:56:30",13.06,7.88,75.8,10.32,2016-06-23 10:56:30,2016-06-23,10:56:30,1330
"2016-06-23 10:56:40",13.04,7.87,75.6,10.39,2016-06-23 10:56:40,2016-06-23,10:56:40,1331
"2016-06-23 10:56:50",13.03,7.86,75.5,10.46,2016-06-23 10:56:50,2016-06-23,10:56:50,1332
"2016-06-23 10:57:00",12.99,7.84,75.3,10.53,2016-06-23 10:57:00,2016-06-23,10:57:00,1333
"2016-06-23 10:57:10",12.99,7.84,75.3,10.5,2016-06-23 10:57:10,2016-06-23,10:57:10,1334
"2016-06-23 10:57:20",12.99,7.84,75.3,10.5,2016-06-23 10:57:20,2016-06-23,10:57:20,1335
"2016-06-23 10:57:30",12.87,7.84,75.1,10.74,2016-06-23 10:57:30,2016-06-23,10:57:30,1336
"2016-06-23 10:57:40",12.71,7.82,74.8,10.81,2016-06-23 10:57:40,2016-06-23,10:57:40,1337
"2016-06-23 10:57:50",12.62,7.81,74.4,10.9,2016-06-23 10:57:50,2016-06-23,10:57:50,1338
"2016-06-23 10:58:00",12.59,7.78,74,10.93,2016-06-23 10:58:00,2016-06-23,10:58:00,1339
"2016-06-23 10:58:10",12.53,7.76,73.7,11,2016-06-23 10:58:10,2016-06-23,10:58:10,1340
"2016-06-23 10:58:20",12.4,7.77,73.7,11.2,2016-06-23 10:58:20,2016-06-23,10:58:20,1341
"2016-06-23 10:58:30",12.26,7.76,73.3,11.32,2016-06-23 10:58:30,2016-06-23,10:58:30,1342
"2016-06-23 10:58:40",12.21,7.72,72.8,11.45,2016-06-23 10:58:40,2016-06-23,10:58:40,1343
"2016-06-23 10:58:50",12.12,7.69,72.4,11.47,2016-06-23 10:58:50,2016-06-23,10:58:50,1344
"2016-06-23 10:59:00",12.08,7.66,72.1,11.49,2016-06-23 10:59:00,2016-06-23,10:59:00,1345
"2016-06-23 10:59:10",12.05,7.65,71.9,11.52,2016-06-23 10:59:10,2016-06-23,10:59:10,1346
"2016-06-23 10:59:20",11.95,7.64,71.7,11.61,2016-06-23 10:59:20,2016-06-23,10:59:20,1347
"2016-06-23 10:59:30",11.89,7.63,71.5,11.69,2016-06-23 10:59:30,2016-06-23,10:59:30,1348
"2016-06-23 10:59:40",11.71,7.61,71.1,11.74,2016-06-23 10:59:40,2016-06-23,10:59:40,1349
"2016-06-23 10:59:50",11.55,7.61,70.7,11.86,2016-06-23 10:59:50,2016-06-23,10:59:50,1350
"2016-06-23 11:00:00",11.52,7.62,70.8,11.96,2016-06-23 11:00:00,2016-06-23,11:00:00,1351
"2016-06-23 11:00:10",11.47,7.62,70.6,12.01,2016-06-23 11:00:10,2016-06-23,11:00:10,1352
"2016-06-23 11:00:20",11.39,7.63,70.7,12.11,2016-06-23 11:00:20,2016-06-23,11:00:20,1353
"2016-06-23 11:00:30",11.35,7.63,70.6,12.12,2016-06-23 11:00:30,2016-06-23,11:00:30,1354
"2016-06-23 11:00:40",11.31,7.63,70.5,12.2,2016-06-23 11:00:40,2016-06-23,11:00:40,1355
"2016-06-23 11:00:50",11.3,7.62,70.4,12.21,2016-06-23 11:00:50,2016-06-23,11:00:50,1356
"2016-06-23 11:01:00",11.31,7.62,70.4,12.25,2016-06-23 11:01:00,2016-06-23,11:01:00,1357
"2016-06-23 11:01:10",11.24,7.61,70.3,12.32,2016-06-23 11:01:10,2016-06-23,11:01:10,1358
"2016-06-23 11:01:20",11.2,7.61,70.2,12.39,2016-06-23 11:01:20,2016-06-23,11:01:20,1359
"2016-06-23 11:01:30",11.18,7.61,70.1,12.41,2016-06-23 11:01:30,2016-06-23,11:01:30,1360
"2016-06-23 11:01:40",11.14,7.62,70.1,12.42,2016-06-23 11:01:40,2016-06-23,11:01:40,1361
"2016-06-23 11:01:50",11.12,7.61,70,12.43,2016-06-23 11:01:50,2016-06-23,11:01:50,1362
"2016-06-23 11:02:00",11.11,7.63,70.1,12.48,2016-06-23 11:02:00,2016-06-23,11:02:00,1363
"2016-06-23 11:02:10",11.11,7.62,70.1,12.58,2016-06-23 11:02:10,2016-06-23,11:02:10,1364
"2016-06-23 11:02:20",11.1,7.65,70.4,12.62,2016-06-23 11:02:20,2016-06-23,11:02:20,1365
"2016-06-23 11:02:30",11.1,7.65,70.3,12.7,2016-06-23 11:02:30,2016-06-23,11:02:30,1366
"2016-06-23 11:02:40",11.06,7.65,70.3,12.9,2016-06-23 11:02:40,2016-06-23,11:02:40,1367
"2016-06-23 11:02:50",11.06,7.66,70.4,13.03,2016-06-23 11:02:50,2016-06-23,11:02:50,1368
"2016-06-23 11:03:00",11.02,7.66,70.3,13.23,2016-06-23 11:03:00,2016-06-23,11:03:00,1369
"2016-06-23 11:03:10",11.02,7.66,70.2,13.33,2016-06-23 11:03:10,2016-06-23,11:03:10,1370
"2016-06-23 11:03:20",11.01,7.65,70.2,13.43,2016-06-23 11:03:20,2016-06-23,11:03:20,1371
"2016-06-23 11:03:30",10.99,7.64,70.1,13.53,2016-06-23 11:03:30,2016-06-23,11:03:30,1372
"2016-06-23 11:03:40",10.97,7.64,70,13.6,2016-06-23 11:03:40,2016-06-23,11:03:40,1373
"2016-06-23 11:03:50",10.92,7.61,69.7,13.74,2016-06-23 11:03:50,2016-06-23,11:03:50,1374
"2016-06-23 11:04:00",10.91,7.58,69.4,13.85,2016-06-23 11:04:00,2016-06-23,11:04:00,1375
"2016-06-23 11:04:10",10.85,7.53,68.9,14.05,2016-06-23 11:04:10,2016-06-23,11:04:10,1376
"2016-06-23 11:04:20",10.78,7.47,68.2,14.1,2016-06-23 11:04:20,2016-06-23,11:04:20,1377
"2016-06-23 11:04:30",10.82,7.46,68,14.1,2016-06-23 11:04:30,2016-06-23,11:04:30,1378
"2016-06-23 11:04:40",10.78,7.44,67.9,14.25,2016-06-23 11:04:40,2016-06-23,11:04:40,1379
"2016-06-23 11:04:50",10.73,7.42,67.6,14.5,2016-06-23 11:04:50,2016-06-23,11:04:50,1380
"2016-06-23 11:05:00",10.73,7.4,67.4,14.57,2016-06-23 11:05:00,2016-06-23,11:05:00,1381
"2016-06-23 11:05:10",10.72,7.39,67.4,14.66,2016-06-23 11:05:10,2016-06-23,11:05:10,1382
"2016-06-23 11:05:20",10.69,7.39,67.4,14.81,2016-06-23 11:05:20,2016-06-23,11:05:20,1383
"2016-06-23 11:05:30",10.69,7.38,67.2,14.94,2016-06-23 11:05:30,2016-06-23,11:05:30,1384
"2016-06-23 11:05:47",10.68,7.38,67.2,15.1,2016-06-23 11:05:47,2016-06-23,11:05:47,1385
"2016-06-23 11:05:57",10.68,7.38,67.2,15.1,2016-06-23 11:05:57,2016-06-23,11:05:57,1386
"2016-06-23 11:06:07",10.67,7.39,67.3,15.24,2016-06-23 11:06:07,2016-06-23,11:06:07,1387
"2016-06-23 11:06:17",10.64,7.4,67.3,15.32,2016-06-23 11:06:17,2016-06-23,11:06:17,1388
"2016-06-23 11:06:27",10.64,7.38,67.2,15.45,2016-06-23 11:06:27,2016-06-23,11:06:27,1389
"2016-06-23 11:06:37",10.64,7.37,67.1,15.52,2016-06-23 11:06:37,2016-06-23,11:06:37,1390
"2016-06-23 11:06:47",10.64,7.37,67,15.59,2016-06-23 11:06:47,2016-06-23,11:06:47,1391
"2016-06-23 11:06:57",10.61,7.36,66.9,15.69,2016-06-23 11:06:57,2016-06-23,11:06:57,1392
"2016-06-23 11:07:07",10.59,7.36,66.9,15.78,2016-06-23 11:07:07,2016-06-23,11:07:07,1393
"2016-06-23 11:07:17",10.59,7.36,66.9,15.75,2016-06-23 11:07:17,2016-06-23,11:07:17,1394
"2016-06-23 11:07:27",10.59,7.36,66.9,15.88,2016-06-23 11:07:27,2016-06-23,11:07:27,1395
"2016-06-23 11:07:37",10.59,7.34,66.7,16.1,2016-06-23 11:07:37,2016-06-23,11:07:37,1396
"2016-06-23 11:07:47",10.59,7.33,66.6,16.04,2016-06-23 11:07:47,2016-06-23,11:07:47,1397
"2016-06-23 11:07:57",10.59,7.32,66.5,16.12,2016-06-23 11:07:57,2016-06-23,11:07:57,1398
"2016-06-23 11:08:07",10.59,7.32,66.5,16.18,2016-06-23 11:08:07,2016-06-23,11:08:07,1399
"2016-06-23 11:08:17",10.59,7.33,66.6,16.28,2016-06-23 11:08:17,2016-06-23,11:08:17,1400
"2016-06-23 11:08:27",10.59,7.32,66.5,16.4,2016-06-23 11:08:27,2016-06-23,11:08:27,1401
"2016-06-23 11:08:37",10.59,7.32,66.5,16.6,2016-06-23 11:08:37,2016-06-23,11:08:37,1402
"2016-06-23 11:08:47",10.56,7.3,66.3,16.86,2016-06-23 11:08:47,2016-06-23,11:08:47,1403
"2016-06-23 11:08:57",10.56,7.29,66.2,16.94,2016-06-23 11:08:57,2016-06-23,11:08:57,1404
"2016-06-23 11:09:07",10.55,7.28,66,17.05,2016-06-23 11:09:07,2016-06-23,11:09:07,1405
"2016-06-23 11:09:17",10.55,7.27,66,17.17,2016-06-23 11:09:17,2016-06-23,11:09:17,1406
"2016-06-23 11:09:27",10.55,7.26,65.9,17.3,2016-06-23 11:09:27,2016-06-23,11:09:27,1407
"2016-06-23 11:09:37",10.55,7.26,65.8,17.38,2016-06-23 11:09:37,2016-06-23,11:09:37,1408
"2016-06-23 11:09:47",10.55,7.25,65.8,17.48,2016-06-23 11:09:47,2016-06-23,11:09:47,1409
"2016-06-23 11:09:57",10.54,7.25,65.8,17.56,2016-06-23 11:09:57,2016-06-23,11:09:57,1410
"2016-06-23 11:10:07",10.51,7.26,65.9,17.63,2016-06-23 11:10:07,2016-06-23,11:10:07,1411
"2016-06-23 11:10:17",10.5,7.26,65.8,17.71,2016-06-23 11:10:17,2016-06-23,11:10:17,1412
"2016-06-23 11:10:27",10.5,7.26,65.8,17.81,2016-06-23 11:10:27,2016-06-23,11:10:27,1413
"2016-06-23 11:10:37",10.5,7.26,65.8,17.77,2016-06-23 11:10:37,2016-06-23,11:10:37,1414
"2016-06-23 11:10:47",10.5,7.26,65.8,17.65,2016-06-23 11:10:47,2016-06-23,11:10:47,1415
"2016-06-23 11:10:57",10.5,7.26,65.8,17.59,2016-06-23 11:10:57,2016-06-23,11:10:57,1416
"2016-06-23 11:11:07",10.5,7.26,65.8,17.57,2016-06-23 11:11:07,2016-06-23,11:11:07,1417
"2016-06-23 11:11:17",10.5,7.26,65.8,17.63,2016-06-23 11:11:17,2016-06-23,11:11:17,1418
"2016-06-23 11:11:27",10.5,7.25,65.7,17.81,2016-06-23 11:11:27,2016-06-23,11:11:27,1419
"2016-06-23 11:11:37",10.49,7.24,65.6,18.07,2016-06-23 11:11:37,2016-06-23,11:11:37,1420
"2016-06-23 11:11:47",10.45,7.23,65.5,18.33,2016-06-23 11:11:47,2016-06-23,11:11:47,1421
"2016-06-23 11:11:57",10.45,7.22,65.4,18.45,2016-06-23 11:11:57,2016-06-23,11:11:57,1422
"2016-06-23 11:12:07",10.45,7.18,65,18.57,2016-06-23 11:12:07,2016-06-23,11:12:07,1423
"2016-06-23 11:12:17",10.41,7.14,64.6,18.63,2016-06-23 11:12:17,2016-06-23,11:12:17,1424
"2016-06-23 11:12:27",10.39,7.13,64.5,18.6,2016-06-23 11:12:27,2016-06-23,11:12:27,1425
"2016-06-23 11:12:37",10.36,7.08,64,18.71,2016-06-23 11:12:37,2016-06-23,11:12:37,1426
"2016-06-23 11:12:47",10.36,6.98,63.1,18.86,2016-06-23 11:12:47,2016-06-23,11:12:47,1427
"2016-07-01 08:16:45",22.59,9.01,104.7,0.25,2016-07-01 08:16:45,2016-07-01,08:16:45,1428
"2016-07-01 08:16:53",22.62,8.99,104.7,0.24,2016-07-01 08:16:53,2016-07-01,08:16:53,1429
"2016-07-01 08:17:02",22.62,8.98,104.5,0.25,2016-07-01 08:17:02,2016-07-01,08:17:02,1430
"2016-07-01 08:17:12",22.67,8.96,104.4,0.24,2016-07-01 08:17:12,2016-07-01,08:17:12,1431
"2016-07-01 08:17:22",22.67,8.96,104.4,0.23,2016-07-01 08:17:22,2016-07-01,08:17:22,1432
"2016-07-01 08:17:33",22.68,8.96,104.4,0.38,2016-07-01 08:17:33,2016-07-01,08:17:33,1433
"2016-07-01 08:17:42",22.71,8.95,104.3,0.44,2016-07-01 08:17:42,2016-07-01,08:17:42,1434
"2016-07-01 08:17:53",22.71,8.95,104.4,0.6,2016-07-01 08:17:53,2016-07-01,08:17:53,1435
"2016-07-01 08:18:02",22.74,8.95,104.4,0.68,2016-07-01 08:18:02,2016-07-01,08:18:02,1436
"2016-07-01 08:18:12",22.74,8.94,104.4,0.8,2016-07-01 08:18:12,2016-07-01,08:18:12,1437
"2016-07-01 08:18:22",22.72,8.95,104.4,0.85,2016-07-01 08:18:22,2016-07-01,08:18:22,1438
"2016-07-01 08:18:32",22.71,8.94,104.2,0.99,2016-07-01 08:18:32,2016-07-01,08:18:32,1439
"2016-07-01 08:18:42",22.7,8.93,104.2,1.07,2016-07-01 08:18:42,2016-07-01,08:18:42,1440
"2016-07-01 08:18:52",22.69,8.94,104.2,1.13,2016-07-01 08:18:52,2016-07-01,08:18:52,1441
"2016-07-01 08:19:02",22.71,8.95,104.4,1.2,2016-07-01 08:19:02,2016-07-01,08:19:02,1442
"2016-07-01 08:19:12",22.73,8.95,104.3,1.3,2016-07-01 08:19:12,2016-07-01,08:19:12,1443
"2016-07-01 08:19:23",22.75,8.95,104.4,1.38,2016-07-01 08:19:23,2016-07-01,08:19:23,1444
"2016-07-01 08:19:32",22.74,8.93,104.2,1.38,2016-07-01 08:19:32,2016-07-01,08:19:32,1445
"2016-07-01 08:19:42",22.72,8.93,104.3,1.42,2016-07-01 08:19:42,2016-07-01,08:19:42,1446
"2016-07-01 08:19:52",22.71,8.93,104.2,1.47,2016-07-01 08:19:52,2016-07-01,08:19:52,1447
"2016-07-01 08:20:02",22.71,8.93,104.2,1.63,2016-07-01 08:20:02,2016-07-01,08:20:02,1448
"2016-07-01 08:20:12",22.71,8.94,104.3,1.71,2016-07-01 08:20:12,2016-07-01,08:20:12,1449
"2016-07-01 08:20:22",22.71,8.93,104.2,1.76,2016-07-01 08:20:22,2016-07-01,08:20:22,1450
"2016-07-01 08:20:32",22.71,8.93,104.1,1.89,2016-07-01 08:20:32,2016-07-01,08:20:32,1451
"2016-07-01 08:20:42",22.71,8.93,104.1,2.2,2016-07-01 08:20:42,2016-07-01,08:20:42,1452
"2016-07-01 08:20:52",22.7,8.94,104.3,2.25,2016-07-01 08:20:52,2016-07-01,08:20:52,1453
"2016-07-01 08:21:02",22.69,8.94,104.2,2.34,2016-07-01 08:21:02,2016-07-01,08:21:02,1454
"2016-07-01 08:21:13",22.67,8.94,104.1,2.5,2016-07-01 08:21:13,2016-07-01,08:21:13,1455
"2016-07-01 08:21:22",22.66,8.94,104.2,2.53,2016-07-01 08:21:22,2016-07-01,08:21:22,1456
"2016-07-01 08:21:32",22.62,8.95,104.2,2.59,2016-07-01 08:21:32,2016-07-01,08:21:32,1457
"2016-07-01 08:21:42",22.54,8.96,104.3,2.76,2016-07-01 08:21:42,2016-07-01,08:21:42,1458
"2016-07-01 08:21:52",22.36,8.97,104.1,2.97,2016-07-01 08:21:52,2016-07-01,08:21:52,1459
"2016-07-01 08:22:02",22.24,8.98,103.8,3.11,2016-07-01 08:22:02,2016-07-01,08:22:02,1460
"2016-07-01 08:22:12",22.22,8.98,103.8,3.23,2016-07-01 08:22:12,2016-07-01,08:22:12,1461
"2016-07-01 08:22:22",22.22,8.97,103.6,3.24,2016-07-01 08:22:22,2016-07-01,08:22:22,1462
"2016-07-01 08:22:32",22.2,8.98,103.7,3.33,2016-07-01 08:22:32,2016-07-01,08:22:32,1463
"2016-07-01 08:22:43",22.12,8.97,103.6,3.55,2016-07-01 08:22:43,2016-07-01,08:22:43,1464
"2016-07-01 08:22:52",22.03,8.91,102.7,3.7,2016-07-01 08:22:52,2016-07-01,08:22:52,1465
"2016-07-01 08:23:02",22,8.91,102.6,3.71,2016-07-01 08:23:02,2016-07-01,08:23:02,1466
"2016-07-01 08:23:12",22,8.89,102.3,3.87,2016-07-01 08:23:12,2016-07-01,08:23:12,1467
"2016-07-01 08:23:22",21.98,8.9,102.4,4.07,2016-07-01 08:23:22,2016-07-01,08:23:22,1468
"2016-07-01 08:23:32",21.93,8.89,102.2,4.27,2016-07-01 08:23:32,2016-07-01,08:23:32,1469
"2016-07-01 08:23:42",21.91,8.9,102.2,4.35,2016-07-01 08:23:42,2016-07-01,08:23:42,1470
"2016-07-01 08:23:52",21.91,8.88,102,4.42,2016-07-01 08:23:52,2016-07-01,08:23:52,1471
"2016-07-01 08:24:02",21.86,8.87,101.8,4.47,2016-07-01 08:24:02,2016-07-01,08:24:02,1472
"2016-07-01 08:24:13",21.84,8.85,101.6,4.55,2016-07-01 08:24:13,2016-07-01,08:24:13,1473
"2016-07-01 08:24:22",21.85,8.85,101.6,4.63,2016-07-01 08:24:22,2016-07-01,08:24:22,1474
"2016-07-01 08:24:32",21.83,8.85,101.6,4.72,2016-07-01 08:24:32,2016-07-01,08:24:32,1475
"2016-07-01 08:24:42",21.84,8.84,101.4,4.8,2016-07-01 08:24:42,2016-07-01,08:24:42,1476
"2016-07-01 08:24:52",21.82,8.84,101.4,4.83,2016-07-01 08:24:52,2016-07-01,08:24:52,1477
"2016-07-01 08:25:02",21.82,8.84,101.3,5.04,2016-07-01 08:25:02,2016-07-01,08:25:02,1478
"2016-07-01 08:25:12",21.81,8.85,101.4,5.09,2016-07-01 08:25:12,2016-07-01,08:25:12,1479
"2016-07-01 08:25:22",21.77,8.84,101.3,5.26,2016-07-01 08:25:22,2016-07-01,08:25:22,1480
"2016-07-01 08:25:32",21.73,8.84,101.1,5.31,2016-07-01 08:25:32,2016-07-01,08:25:32,1481
"2016-07-01 08:25:42",21.71,8.83,101,5.49,2016-07-01 08:25:42,2016-07-01,08:25:42,1482
"2016-07-01 08:25:52",21.64,8.78,100.5,5.74,2016-07-01 08:25:52,2016-07-01,08:25:52,1483
"2016-07-01 08:26:03",21.6,8.72,99.6,5.77,2016-07-01 08:26:03,2016-07-01,08:26:03,1484
"2016-07-01 08:26:12",21.56,8.68,99,5.94,2016-07-01 08:26:12,2016-07-01,08:26:12,1485
"2016-07-01 08:26:22",21.51,8.64,98.5,6.11,2016-07-01 08:26:22,2016-07-01,08:26:22,1486
"2016-07-01 08:26:32",21.39,8.62,98.2,6.33,2016-07-01 08:26:32,2016-07-01,08:26:32,1487
"2016-07-01 08:26:42",21.31,8.6,97.7,6.4,2016-07-01 08:26:42,2016-07-01,08:26:42,1488
"2016-07-01 08:26:52",21.16,8.52,96.6,6.47,2016-07-01 08:26:52,2016-07-01,08:26:52,1489
"2016-07-01 08:27:02",21.06,8.5,96.1,6.54,2016-07-01 08:27:02,2016-07-01,08:27:02,1490
"2016-07-01 08:27:12",20.97,8.5,96,6.61,2016-07-01 08:27:12,2016-07-01,08:27:12,1491
"2016-07-01 08:27:22",20.88,8.48,95.6,6.66,2016-07-01 08:27:22,2016-07-01,08:27:22,1492
"2016-07-01 08:27:33",20.75,8.44,94.9,6.75,2016-07-01 08:27:33,2016-07-01,08:27:33,1493
"2016-07-01 08:27:42",20.57,8.38,94,6.87,2016-07-01 08:27:42,2016-07-01,08:27:42,1494
"2016-07-01 08:27:52",20.35,8.31,92.8,7.03,2016-07-01 08:27:52,2016-07-01,08:27:52,1495
"2016-07-01 08:28:02",20.27,8.26,91.9,7.15,2016-07-01 08:28:02,2016-07-01,08:28:02,1496
"2016-07-01 08:28:12",20.3,8.21,91.4,7.21,2016-07-01 08:28:12,2016-07-01,08:28:12,1497
"2016-07-01 08:28:22",20.21,8.19,91.1,7.31,2016-07-01 08:28:22,2016-07-01,08:28:22,1498
"2016-07-01 08:28:32",20.11,8.17,90.6,7.42,2016-07-01 08:28:32,2016-07-01,08:28:32,1499
"2016-07-01 08:28:42",20.04,8.16,90.3,7.46,2016-07-01 08:28:42,2016-07-01,08:28:42,1500
"2016-07-01 08:28:52",19.99,8.16,90.2,7.5,2016-07-01 08:28:52,2016-07-01,08:28:52,1501
"2016-07-01 08:29:03",19.94,8.16,90.3,7.55,2016-07-01 08:29:03,2016-07-01,08:29:03,1502
"2016-07-01 08:29:12",19.94,8.14,89.9,7.63,2016-07-01 08:29:12,2016-07-01,08:29:12,1503
